LATITUDE,LONGITUDE,STATE,LOCALITY,SUBLOCALITY,POSTCODE,PROPERTY_CATEGORY
40.8972473,-73.868898,New York,New York,The Bronx,10470,building
40.7608129,-73.8669195,New York,New York,Queens,11369,building
40.5704687,-73.8558742,New York,New York,Queens,11694,building
40.575138,-74.090531,New York,New York,Staten Island,10306,building
40.6903851,-73.9825343,New York,New York,Brooklyn,11201,building.residential
40.5505648,-74.1599018,New York,New York,Staten Island,10308,building.residential
40.7241501,-74.0080814,New York,New York,Manhattan,10013,building.residential
40.7323524,-73.9993358,New York,New York,Manhattan,10011,building
40.8432844,-73.7846028,New York,New York,The Bronx,10464,building
40.641648,-73.9064568,New York,New York,Brooklyn,11236,building
40.6739463,-73.885344,New York,New York,Brooklyn,11207,building
40.7120962,-73.8518076,New York,New York,Queens,11375,building
40.6099147,-73.9287144,New York,New York,Brooklyn,11234,building
40.7121373,-73.8277084,New York,New York,Queens,11415,
40.6411388,-73.9478417,New York,New York,Brooklyn,11226,building
40.7874921,-73.7858086,New York,New York,Queens,11360,building
40.5849224,-74.0968781,New York,New York,Dongan Hills,10305,
40.5809134,-73.8302012,New York,New York,Queens,11694,building
40.8528127,-73.8312235,New York,New York,The Bronx,10461,building
40.7565472,-73.7339718,New York,New York,Queens,11362,building
40.613911,-74.133028,New York,New York,Staten Island,10314,building
40.6542535,-73.8350556,New York,New York,Queens,11414,building
40.5929709,-74.0937822,New York,New York,Staten Island,10304,building
40.6422293,-74.0830445,New York,New York,Staten Island,10301,building.residential
40.78403,-73.80579,New York,New York,Queens,11357,building
40.6212165,-73.9324344,New York,New York,Brooklyn,11234,building
40.9007702,-73.9110778,New York,New York,The Bronx,10471,building
40.7179519,-73.8427778,New York,New York,Queens,11375,building
40.7169141,-73.7831551,New York,New York,Queens,11432,
40.7188985,-73.8587988,New York,New York,Queens,11374,building
40.7278952,-73.9998294,New York,New York,Manhattan,10012,building
40.7343409,-73.859014,New York,New York,Queens,11374,building.residential
40.8374911,-73.9456039,New York,New York,Manhattan,10032,building
40.8915963,-73.8989828,New York,New York,The Bronx,10471,building
40.8409736,-73.8456248,New York,New York,The Bronx,10461,
40.6765364,-73.8351774,New York,New York,Queens,11417,building
40.7772579,-73.9476695,New York,New York,Manhattan,10128,building
40.5075446,-74.2461088,New York,New York,Staten Island,10307,building.residential
40.7645123,-73.7595302,New York,New York,Queens,11361,building
40.5501403,-74.1810379,New York,New York,Staten Island,10312,building.residential
40.7814599,-73.9806864,New York,New York,Manhattan,10023,building.residential
40.5763909,-74.1631382,New York,New York,Staten Island,10314,building.residential
40.7814599,-73.9806864,New York,New York,Manhattan,10023,building.residential
40.5763909,-74.1631382,New York,New York,Staten Island,10314,building.residential
40.6898026,-73.836542,New York,New York,Queens,11419,building
40.6275175,-74.1233766,New York,New York,Staten Island,10310,building
40.669692,-73.8003434,New York,New York,Queens,11436,building
40.576751,-73.8398387,New York,New York,Queens,11694,building
40.5853532,-73.8227113,New York,New York,Queens,11694,building
40.6781418,-73.9250576,New York,New York,Brooklyn,11233,building.residential
40.6479766,-73.8936697,New York,New York,Canarsie,11236,
40.622324,-73.9695073,New York,New York,Brooklyn,11230,building
40.5294592,-74.1903024,New York,New York,Staten Island,10312,
40.7562792,-73.8758052,New York,New York,Queens,11372,building.residential
40.8876529,-73.909649,New York,New York,The Bronx,10463,building
40.6733809,-73.9732475,New York,New York,Brooklyn,11215,
40.6895034,-73.8684501,New York,New York,Brooklyn,11208,building
40.7092156,-73.7912209,New York,New York,Queens,11432,building.residential
40.8985084,-73.902753,New York,New York,Riverdale,10471,
40.7646585,-73.780903,New York,New York,Queens,11361,building
40.6095856,-73.9253159,New York,New York,Brooklyn,11234,building
40.7474926,-74.0072666,New York,New York,Manhattan,10011,building.residential
40.7386816,-73.7202723,New York,New York,Queens,11426,building
40.8817944,-73.8617772,New York,New York,The Bronx,10467,building
40.6479387,-74.0852701,New York,New York,Howland Hook,10301,
40.8147819,-73.8265252,New York,New York,The Bronx,10465,building
40.7084501,-73.7316272,New York,New York,Queens,11429,building
40.7075029,-74.011653,New York,New York,Manhattan,10005,building
40.711175,-73.957086,New York,New York,Brooklyn,11211,building
40.7185648,-73.9422548,New York,New York,Brooklyn,11211,building
40.6468782,-74.0136737,New York,New York,Brooklyn,11220,building
40.6087059,-73.9290715,New York,New York,Brooklyn,11234,building
40.624169,-74.010925,New York,New York,Brooklyn,11228,building
40.5607533,-73.9207539,New York,New York,Queens County,11697,
40.6793322,-73.8130504,New York,New York,Queens,11420,building
40.6094348,-73.9777343,New York,New York,Brooklyn,11204,building
40.8056419,-73.9229736,New York,New York,The Bronx,10454,building
40.5745179,-74.0068304,New York,New York,Brooklyn,11224,building
40.6674344,-73.8479327,New York,New York,Queens,11414,building
40.8616602,-73.8421016,New York,New York,The Bronx,10469,building
40.7365353,-73.7913358,New York,New York,Queens,11365,building
40.7873388,-73.7794685,New York,New York,Bay Terrace (Queens),11360,
40.7267837,-73.8587799,New York,New York,Queens,11374,building.residential
40.7595774,-73.964779,New York,New York,Manhattan,10022,building.residential
40.6110299,-73.8195062,New York,New York,Queens,11693,building
40.5756358,-73.8423199,New York,New York,Queens,11694,
40.8165837,-73.8006996,New York,New York,The Bronx,10465,building
40.7928823,-73.8449212,New York,New York,Queens County,11356,
40.55065,-74.193355,New York,New York,Staten Island,10312,building.residential
40.6744942,-73.8883757,New York,New York,Brooklyn,11207,building
40.7202893,-73.7786927,New York,New York,Queens,11432,building
40.7239521,-73.8747783,New York,New York,Queens,11379,building
40.7564761,-73.7212008,New York,New York,Glen Oaks,11004,
40.6085756,-74.1610387,New York,New York,Bull's Head,10314,
40.8938465,-73.9091368,New York,New York,The Bronx,10471,building
40.8485623,-73.8574586,New York,New York,The Bronx,10462,building
40.7489947,-73.9783819,New York,New York,Manhattan,10016,building
40.724514,-73.8458441,New York,New York,Queens,11375,building.residential
40.6368544,-74.1124571,New York,New York,Staten Island,10310,building
40.7157274,-73.8563447,New York,New York,Queens,11375,building
40.7162732,-73.9849864,New York,New York,Manhattan,10002,building
40.7375348,-73.9872447,New York,New York,Manhattan,10003,building
40.7189686,-73.8626041,New York,New York,Queens,11374,building
40.7732125,-73.9564279,New York,New York,Manhattan,10075,building
40.721725,-73.8839773,New York,New York,Queens,11379,building
40.6798316,-73.82277,New York,New York,Queens,11420,building
40.6985714,-73.9881911,New York,New York,Brooklyn,11201,
40.7227469,-73.8941061,New York,New York,Queens,11378,building
40.7373082,-73.878333,New York,New York,Elmhurst,11373,
40.7855084,-73.7762312,New York,New York,Bay Terrace (Queens),11360,
40.6621056,-73.9857576,New York,New York,Brooklyn,11215,building
40.7282381,-73.7158123,New York,New York,Queens,11426,building
40.5395581,-74.2229079,New York,New York,Staten Island,10309,building.residential
40.6085532,-73.998257,New York,New York,Brooklyn,11214,building
40.6005525,-74.1314512,New York,New York,Staten Island,10314,building.residential
40.5988908,-73.9334675,New York,New York,Brooklyn,11229,
40.664748,-73.884184,New York,New York,Brooklyn,11207,building
40.6672674,-73.8686224,New York,New York,Brooklyn,11208,building
40.8363242,-73.8654755,New York,New York,The Bronx,10460,building
40.5646314,-74.1243252,New York,New York,Staten Island,10306,building
40.8061576,-73.9550949,New York,New York,Manhattan,10026,
40.6750114,-73.9554645,New York,New York,Brooklyn,11216,building
40.702988,-73.9907803,New York,New York,Brooklyn,11242,
40.7135475,-73.895855,New York,New York,Queens,11379,building
40.7313539,-74.0050572,New York,New York,Manhattan,10014,building
40.6189484,-74.1071576,New York,New York,Staten Island,10301,building
40.5663057,-74.1529549,New York,New York,Staten Island,10308,building.residential
40.6249201,-74.0404698,New York,New York,Fort Hamilton,11209,
40.5906586,-73.9818321,New York,New York,Brooklyn,11223,building
40.7448219,-73.9944632,New York,New York,Manhattan,10001,building
40.7280894,-73.8494828,New York,New York,Queens,11375,building
40.5735927,-74.1200228,New York,New York,Staten Island,10306,building
40.8844018,-73.9028342,New York,New York,The Bronx,10463,building
40.7555333,-73.9016851,New York,New York,Queens,11377,building
40.845063,-73.783581,New York,New York,The Bronx,10464,
40.6149237,-73.9789281,New York,New York,Brooklyn,11204,building
40.7322223,-73.8588845,New York,New York,Queens,11374,building
40.59194,-74.1087406,New York,New York,Staten Island,10304,building
40.5499354,-74.1709931,New York,New York,Staten Island,10312,building.residential
40.7859137,-73.7868778,New York,New York,Queens,11360,building
40.6601546,-73.9163716,New York,New York,Brooklyn,11212,building
40.5758238,-74.1227343,New York,New York,Staten Island,10306,building
40.5598117,-74.1585168,New York,New York,Staten Island,10308,building.residential
40.6337278,-74.0936101,New York,New York,Staten Island,10301,building
40.5987787,-73.9350489,New York,New York,Brooklyn,11229,building.residential
40.6409456,-74.0859933,New York,New York,Staten Island,10301,building.residential
40.7699341,-73.9675072,New York,New York,Manhattan,10065,building
40.7041499,-73.83371,New York,New York,Queens,11418,building
40.7226099,-73.8495,New York,New York,Queens County,11375,
40.6795412,-73.8904428,New York,New York,Brooklyn,11207,building
40.833945,-73.9432359,New York,New York,Manhattan,10032,building
40.7773521,-73.7464296,New York,New York,Queens,11363,building
40.7041499,-73.83371,New York,New York,Queens,11418,building
40.6795412,-73.8904428,New York,New York,Brooklyn,11207,building
40.7773521,-73.7464296,New York,New York,Queens,11363,building
40.8681745,-73.8897652,New York,New York,The Bronx,10458,building
40.7312799,-73.8192399,New York,New York,Kew Gardens Hills,11367,
40.5783044,-73.9471644,New York,New York,Brooklyn,11235,building
40.5790771,-73.9425262,New York,New York,Brooklyn,11235,building
40.5955552,-74.1677939,New York,New York,Staten Island,10314,building.residential
40.7121557,-73.7452804,New York,New York,Queens,11429,building.residential
40.748098,-73.9824791,New York,New York,Murray Hill,10016,
40.7604194,-73.9968086,New York,New York,Manhattan,10036,building
40.6999899,-73.8539,New York,New York,Queens County,11416,
40.8683656,-73.8832093,New York,New York,The Bronx,10458,building
40.8640024,-73.9231918,New York,New York,Manhattan,10034,building
40.8995193,-73.8623678,New York,New York,The Bronx,10470,building
40.6115483,-74.0008656,New York,New York,Brooklyn,11214,building
40.7090268,-73.8335998,New York,New York,Queens,11415,building
40.5784148,-74.0064631,New York,New York,Brooklyn,11224,building
40.7557937,-73.9642805,New York,New York,Midtown East,10022,
40.7266327,-74.0088321,New York,New York,Manhattan,10013,building
40.6628113,-73.8453503,New York,New York,Queens,11414,building
40.6265387,-74.1263932,New York,New York,Staten Island,10310,building
40.8909806,-73.8528183,New York,New York,The Bronx,10466,building
40.6649999,-73.84857,New York,New York,Queens,11414,building
40.7322213,-73.9986277,New York,New York,Greenwich Village,10011,
40.5394128,-74.2228391,New York,New York,Staten Island,10309,building.residential
40.6958593,-73.9925234,New York,New York,Brooklyn,11201,building.residential
40.7739766,-73.8070988,New York,New York,Queens,11354,building
40.7934553,-73.8471618,New York,New York,Queens,11356,
40.726843,-73.85458,New York,New York,Queens,11374,building.residential
40.7616461,-73.9701294,New York,New York,Manhattan,10022,building.residential
40.713904,-73.754948,New York,New York,Queens,11423,building
40.7782443,-73.7706926,New York,New York,Queens,11360,building
40.879078,-73.9175196,New York,New York,The Bronx,10463,building
40.6365321,-74.1218622,New York,New York,Staten Island,10310,building
40.8906352,-73.853094,New York,New York,The Bronx,10466,building
40.7114417,-73.8490778,New York,New York,Queens,11375,building
40.5462525,-74.1481727,New York,New York,Staten Island,10308,building
40.6201406,-74.014486,New York,New York,Brooklyn,11228,building
40.7248068,-73.7953763,New York,New York,Queens,11366,building.residential
40.6618245,-73.890638,New York,New York,Brooklyn,11207,building
40.5657552,-74.1051158,New York,New York,Staten Island,10306,building
40.6071254,-74.0925892,New York,New York,Staten Island,10304,building
40.5268622,-74.189752,New York,New York,Staten Island,10312,building.residential
40.7363228,-74.0064402,New York,New York,Manhattan,10014,building
40.8799728,-73.9221419,New York,New York,Spuyten Duyvil,10463,
40.7473555,-73.9813841,New York,New York,Manhattan,10016,catering.fast_food
40.8368955,-73.9465033,New York,New York,Manhattan,10032,
40.7770879,-73.9162687,New York,New York,Queens,11105,building
40.8297242,-73.8263414,New York,New York,The Bronx,10465,building
40.7512505,-73.8814433,New York,New York,Queens,11372,building
40.5136885,-74.2364803,New York,New York,Staten Island,10307,building.residential
40.5757955,-74.009975,New York,New York,Brooklyn,11224,building
40.6990407,-73.9929045,New York,New York,Brooklyn,11201,building
40.5430335,-74.182131,New York,New York,Staten Island,10312,building.residential
40.9049354,-73.9060897,New York,New York,Riverdale,10471,
40.684563,-73.914482,New York,New York,Bedford-Stuyvesant,11233,
40.8978428,-73.8633611,New York,New York,The Bronx,10470,building
40.620076,-74.0306109,New York,New York,Brooklyn,11209,building
40.7319679,-74.0043858,New York,New York,Manhattan,10014,building
40.7235651,-73.9781799,New York,New York,Manhattan,10009,building.residential
40.7668584,-73.7375575,New York,New York,Queens,11362,building
40.7550154,-73.8329807,New York,New York,Queens,11355,building
40.5875717,-73.9712821,New York,New York,Brooklyn,11223,building.residential
